id,number,french_lemma,thematic,pos,adjective_type,is_invariable,masc_singular,fem_singular,masc_plural,fem_plural,english,chinese_translation,example,example_french,word count,example_english,example_target_form,memory_note,range_count,frequency_raw,range_pipe_frequency
adj_0308,1702,saint,Relationships,nadj,regular,false,saint,sainte,saints,saintes,"saint, holy",神圣的；圣徒的,* je priais devant la statue de la Sainte Vierge -- I was praying before the statue of the Holy Virgin,je priais devant la statue de la Sainte Vierge,9,I was praying before the statue of the Holy Virgin,sainte,Regular pattern: feminine +e; plural +s.,68,1222,68 | 1222
adj_0309,1703,conséquent,none,nadj,regular,false,conséquent,conséquente,conséquents,conséquentes,"logical, rational, consistent",逻辑的,"* il semble, par conséquent, que nous soyons face à une contradiction -- consequently it seems that we are facing a contradiction","il semble, par conséquent, que nous soyons face à une contradiction",11,consequently it seems that we are facing a contradiction,conséquent,Regular pattern: feminine +e; plural +s.,68,1221,68 | 1221
adj_0310,1714,électoral,none,adj,regular,false,électoral,électorale,électoraux,électorales,electoral,选举的,* les campagnes électorales sont affaire de pouvoir -- electoral campaigns involve power,les campagnes électorales sont affaire de pouvoir,7,electoral campaigns involve power,électorales,Regular pattern: feminine +e; plural +s.,65,1339,65 | 1339
adj_0311,1715,ennemi,Relationships,nadj,regular,false,ennemi,ennemie,ennemis,ennemies,enemy,敌对的,"* s'il est l'ennemi de notre ennemi, c'est un ami -- the enemy of our enemy is our friend","s'il est l'ennemi de notre ennemi, c'est un ami",9,the enemy of our enemy is our friend,ennemi,Regular pattern: feminine +e; plural +s.,69,1155,69 | 1155
adj_0312,1731,calme,none,nadj(f),ends_in_e,false,calme,calme,calmes,calmes,calm,平静的,* le temps est désormais très calme -- the weather has since been very calm,le temps est désormais très calme,6,the weather has since been very calm,calme,Masculine and feminine singular are the same because the adjective ends in -e.,65,1353,65 | 1353
adj_0313,1733,sévère,Emotions,adj(f),ends_in_e,false,sévère,sévère,sévères,sévères,severe,严厉的；严重的,"* ils sont contrôlés de façon sévère, de façon méticuleuse -- they are strictly, meticulously controlled","ils sont contrôlés de façon sévère, de façon méticuleuse",9,"they are strictly, meticulously controlled",sévère,Masculine and feminine singular are the same because the adjective ends in -e.,82,606,82 | 606
adj_0314,1739,monétaire,Adjectives – differences across registers,adj(f),ends_in_e,false,monétaire,monétaire,monétaires,monétaires,monetary,货币的,* le travailleur désire une élévation de salaire monétaire -- the worker wants an increase in monetary salary,le travailleur désire une élévation de salaire monétaire,8,the worker wants an increase in monetary salary,monétaire,Masculine and feminine singular are the same because the adjective ends in -e.,57,1747,57 | 1747
adj_0315,1746,indispensable,none,adj(f),ends_in_e,false,indispensable,indispensable,indispensables,indispensables,essential,必要的；核心的,* le gouvernement français estime cette opération indispensable -- the French government deems this operation essential,le gouvernement français estime cette opération indispensable,7,the French government deems this operation essential,indispensable,Masculine and feminine singular are the same because the adjective ends in -e.,77,807,77 | 807
adj_0316,1759,immense,none,adj(f),ends_in_e,false,immense,immense,immenses,immenses,immense,巨大的,* nous vivons dans un territoire immense -- we live in an immense territory,nous vivons dans un territoire immense,6,we live in an immense territory,immense,Masculine and feminine singular are the same because the adjective ends in -e.,73,946,73 | 946
adj_0317,1760,massif,Natural features and plants,nadj,if_to_ive,false,massif,massive,massifs,massives,massive,大量的；巨大的,* une faillite institutionnelle massive se produit -- a massive institutional failure took place,une faillite institutionnelle massive se produit,6,a massive institutional failure took place,massive,Feminine pattern: massif → massive.,72,971,72 | 971
adj_0318,1762,constant,none,adj,regular,false,constant,constante,constants,constantes,constant,持续的；恒定的,* vous travailliez tous de façon constante -- you all work in a consistent manner,vous travailliez tous de façon constante,6,you all work in a consistent manner,constante,Regular pattern: feminine +e; plural +s.,82,604,82 | 604
adj_0319,1763,sain,none,adj,regular,false,sain,saine,sains,saines,"healthy, sane",健康的,"* si vous menez une vie saine, vos réduisez vos risques -- if you live a healthy life, you reduce your risks","si vous menez une vie saine, vos réduisez vos risques",10,"if you live a healthy life, you reduce your risks",saine,Regular pattern: feminine +e; plural +s.,85,468,85 | 468
adj_0320,1765,aérien,none,adj,double_n,false,aérien,aérienne,aériens,aériennes,aerial,空中的,* les renforts aériens arrivent -- air support is arriving,les renforts aériens arrivent,4,air support is arriving,aériens,Feminine often doubles n: aérien → aérienne.,65,1299,65 | 1299
adj_0321,1768,socialiste,Creating nouns – 1,nadj(f),ends_in_e,false,socialiste,socialiste,socialistes,socialistes,socialist,社会主义的,* les pays que nous appelons socialistes aujourd'hui ne le sont pas du tout -- countries that we call socialist today really aren't at all,les pays que nous appelons socialistes aujourd'hui ne le sont pas du tout,13,countries that we call socialist today really aren't at all,socialistes,Masculine and feminine singular are the same because the adjective ends in -e.,63,1367,63 | 1367
adj_0322,1770,régulier,none,adj,er_to_ère,false,régulier,régulière,réguliers,régulières,regular,规律的；常规的,* travaillez-vous avec des clients réguliers -- do you work with regular clients?,travaillez-vous avec des clients réguliers,5,do you work with regular clients?,réguliers,Feminine pattern: régulier → régulière.,85,484,85 | 484
adj_0323,1792,potentiel,none,nadj,double_l,false,potentiel,potentielle,potentiels,potentielles,potential,潜在的,* elle a vraiment un bon potentiel! -- she really has great potential!,elle a vraiment un bon potentiel!,6,she really has great potential!,potentiel,Feminine often doubles l: potentiel → potentielle.,76,813,76 | 813
adj_0324,1793,agricole,none,adj(f),ends_in_e,false,agricole,agricole,agricoles,agricoles,"agricultural, farming",农业的,* les subventions agricoles sont des taxes -- farm subsidies are taxes,les subventions agricoles sont des taxes,6,farm subsidies are taxes,agricoles,Masculine and feminine singular are the same because the adjective ends in -e.,60,1520,60 | 1520
adj_0325,1794,intellectuel,Relationships,nadj,double_l,false,intellectuel,intellectuelle,intellectuels,intellectuelles,intellectual,知识分子的；智力的,* je crois que la vie intellectuelle changerait profondément -- I think that intellectual life would change dramatically,je crois que la vie intellectuelle changerait profondément,8,I think that intellectual life would change dramatically,intellectuelle,Feminine often doubles l: intellectuel → intellectuelle.,68,1134,68 | 1134
adj_0326,1797,artiste,Creating nouns – 1,nadj(f),ends_in_e,false,artiste,artiste,artistes,artistes,artist,艺术家的,* l'artiste refait le monde à son compte -- the artist remakes the world according to his own fashion,l'artiste refait le monde à son compte,7,the artist remakes the world according to his own fashion,artiste,Masculine and feminine singular are the same because the adjective ends in -e.,68,1118,68 | 1118
adj_0327,1801,uniforme,none,"adj(f),nm",ends_in_e,false,uniforme,uniforme,uniformes,uniformes,"uniform, steady, regular",统一的；制服的,"* vous ne portiez pas d'uniforme, quoique armé -- you weren't wearing a uniform, even though you were armed","vous ne portiez pas d'uniforme, quoique armé",7,"you weren't wearing a uniform, even though you were armed",uniforme,Masculine and feminine singular are the same because the adjective ends in -e.,84,503,84 | 503
adj_0328,1802,fidèle,none,nadj(f),ends_in_e,false,fidèle,fidèle,fidèles,fidèles,faithful,忠诚的,* tes hommes te sont fidèles -- your men are faithful to you,tes hommes te sont fidèles,5,your men are faithful to you,fidèles,Masculine and feminine singular are the same because the adjective ends in -e.,76,806,76 | 806
adj_0329,1809,administratif,none,nadj,if_to_ive,false,administratif,administrative,administratifs,administratives,administrative,行政的,* j'occupe actuellement un poste administratif -- I currently hold an administrative position,j'occupe actuellement un poste administratif,5,I currently hold an administrative position,administratif,Feminine pattern: administratif → administrative.,75,822,75 | 822
adj_0330,1810,effectif,none,nadj,if_to_ive,false,effectif,effective,effectifs,effectives,"effective; size, workforce",有效的,* Volkswagen supprime un quart de ses effectifs aux Etats-Unis -- Volkswagen is eliminating a quarter of its workforce in the U.S.,Volkswagen supprime un quart de ses effectifs aux Etats-Unis,9,Volkswagen is eliminating a quarter of its workforce in the U.S.,effectifs,Feminine pattern: effectif → effective.,69,1082,69 | 1082
adj_0331,1811,communautaire,Adjectives – differences across registers,adj(f),ends_in_e,false,communautaire,communautaire,communautaires,communautaires,"community, communal",社区的；共同体的,* une intervention au niveau communautaire ne se justifiait pas -- community intervention was not justified,une intervention au niveau communautaire ne se justifiait pas,9,community intervention was not justified,communautaire,Masculine and feminine singular are the same because the adjective ends in -e.,56,1664-l +s,56 | 1664-l +s
adj_0332,1812,individuel,none,adj,double_l,false,individuel,individuelle,individuels,individuelles,individual,个人的,* la religion se fait sur une base individuelle -- religion happens at an individual level,la religion se fait sur une base individuelle,8,religion happens at an individual level,individuelle,Feminine often doubles l: individuel → individuelle.,76,807,76 | 807
adj_0333,1814,original,none,nadj,regular,false,original,originale,originaux,originales,original,原始的；原创的,* dire que la ville était belle était original -- to say that the city was beautiful was quite a stretch,dire que la ville était belle était original,8,to say that the city was beautiful was quite a stretch,original,Regular pattern: feminine +e; plural +s.,81,604,81 | 604
adj_0334,1827,susceptible,none,adj(f),ends_in_e,false,susceptible,susceptible,susceptibles,susceptibles,"sensitive, touchy",敏感的,"* oh! ce que vous pouvez être susceptible mon ami -- gee, can you ever be touchy, my friend",oh! ce que vous pouvez être susceptible mon ami,9,"gee, can you ever be touchy, my friend",susceptible,Masculine and feminine singular are the same because the adjective ends in -e.,80,640,80 | 640
adj_0335,1828,étroit,Emotions,adj,regular,false,étroit,étroite,étroits,étroites,"narrow, tight",狭窄的,* ils demeurèrent quelques instants dans l'étroit couloir -- they lingered for a few moments in the narrow corridor,ils demeurèrent quelques instants dans l'étroit couloir,7,they lingered for a few moments in the narrow corridor,étroit,Regular pattern: feminine +e; plural +s.,75,810,75 | 810
adj_0336,1841,content,none,adj,regular,false,content,contente,contents,contentes,"glad, pleased, happy",高兴的,* elles étaient très contentes d'y aller -- they were very happy to go there,elles étaient très contentes d'y aller,6,they were very happy to go there,contentes,Regular pattern: feminine +e; plural +s.,66,1152-n,66 | 1152-n
adj_0337,1843,triste,Emotions,adj(f),ends_in_e,false,triste,triste,tristes,tristes,sad,悲伤的,"* ouais, ouais, ne sois pas triste pour ça -- yeah, yeah, don't be sad about that","ouais, ouais, ne sois pas triste pour ça",8,"yeah, yeah, don't be sad about that",triste,Masculine and feminine singular are the same because the adjective ends in -e.,72,910,72 | 910
adj_0338,1844,latin,Nationalities,nadj,regular,false,latin,latine,latins,latines,Latin,拉丁的,* l'anglais est encore plus latin que le français -- English is more Latin than French is,l'anglais est encore plus latin que le français,8,English is more Latin than French is,latin,Regular pattern: feminine +e; plural +s.,78,687,78 | 687
adj_0339,1845,classique,none,nadj(f),ends_in_e,false,classique,classique,classiques,classiques,classic,经典的,* j'ai étudié la musique classique -- I studied classical music,j'ai étudié la musique classique,5,I studied classical music,classique,Masculine and feminine singular are the same because the adjective ends in -e.,72,916,72 | 916
adj_0340,1852,chaud,Weather,"adv,nadj",regular,false,chaud,chaude,chauds,chaudes,"warm, hot",温暖的,* il y a du café chaud dans le coffre sous la banquette -- there's hot coffee in the box under the bench,il y a du café chaud dans le coffre sous la banquette,12,there's hot coffee in the box under the bench,chaud,Regular pattern: feminine +e; plural +s.,69,1046,69 | 1046
adj_0341,1855,judiciaire,none,adj(f),ends_in_e,false,judiciaire,judiciaire,judiciaires,judiciaires,judiciary,司法的,* nous devons préserver l'indépendance du pouvoir judiciaire -- we must preserve the judiciary's independance,nous devons préserver l'indépendance du pouvoir judiciaire,7,we must preserve the judiciary's independance,judiciaire,Masculine and feminine singular are the same because the adjective ends in -e.,63,1274-l,63 | 1274-l
adj_0342,1859,strict,none,adj,regular,false,strict,stricte,stricts,strictes,"strict, absolute",严格的,* ce serait son strict devoir -- this would be his strict duty,ce serait son strict devoir,5,this would be his strict duty,strict,Regular pattern: feminine +e; plural +s.,85,447,85 | 447
adj_0343,1861,ouvrier,Professions,nadj,er_to_ère,false,ouvrier,ouvrière,ouvriers,ouvrières,worker,工人的；劳动者的,* l'Allemand a toujours été bon ouvrier -- the German has always been a hard worker,l'Allemand a toujours été bon ouvrier,6,the German has always been a hard worker,ouvrier,Feminine pattern: ouvrier → ouvrière.,71,935,71 | 935
adj_0344,1865,immeuble,none,nadj(f),ends_in_e,false,immeuble,immeuble,immeubles,immeubles,building,建筑的,* j'habite dans cet immeuble -- I live in this building,j'habite dans cet immeuble,4,I live in this building,immeuble,Masculine and feminine singular are the same because the adjective ends in -e.,79,656,79 | 656
adj_0345,1871,partiel,Emotions,nadj,double_l,false,partiel,partielle,partiels,partielles,partial,部分的,* elle travaille à temps partiel -- she works part-time,elle travaille à temps partiel,5,she works part-time,partiel,Feminine often doubles l: partiel → partielle.,77,712,77 | 712
adj_0346,1877,délicat,none,nadj,regular,false,délicat,délicate,délicats,délicates,"delicate, fine, gentle",微妙的；精致的,* c'est toujours délicat d'embaucher des amies! -- it's always tricky to hire girlfriends,c'est toujours délicat d'embaucher des amies!,6,it's always tricky to hire girlfriends,délicat,Regular pattern: feminine +e; plural +s.,81,576,81 | 576
adj_0347,1885,incident,none,"adj,nm",regular,false,incident,incidente,incidents,incidentes,incident,偶然的；事件的,"* fort heureusement, l'incident n'a pas fait de victime -- very fortunately, the incident was without victims","fort heureusement, l'incident n'a pas fait de victime",8,"very fortunately, the incident was without victims",incident,Regular pattern: feminine +e; plural +s.,73,868,73 | 868
adj_0348,1895,chrétien,Relationships,nadj,double_n,false,chrétien,chrétienne,chrétiens,chrétiennes,Christian,基督教的,la moitié des habitants sont de confession chrétienne -- half of the inhabitants are Christians,la moitié des habitants sont de confession chrétienne,8,half of the inhabitants are Christians,chrétienne,Feminine often doubles n: chrétien → chrétienne.,73,861,73 | 861
adj_0349,1905,inférieur,Emotions,nadj,eur_to_eure,false,inférieur,inférieure,inférieurs,inférieures,inferior,较低的；劣等的,* il déclare qu'elle lui est inférieure en amitié -- he declares that she is less loving than he,il déclare qu'elle lui est inférieure en amitié,8,he declares that she is less loving than he,inférieure,Many -eur adjectives take -e in the feminine; review if this word is agentive.,61,1326+n -s,61 | 1326+n -s
adj_0350,1908,gouvernemental,none,adj,regular,false,gouvernemental,gouvernementale,gouvernementaux,gouvernementales,governmental,政府的,on va alléger l'appareil gouvernemental -- we're going to lighten the governmental apparatus,on va alléger l'appareil gouvernemental,5,we're going to lighten the governmental apparatus,gouvernemental,Regular pattern: feminine +e; plural +s.,61,1299-l,61 | 1299-l
adj_0351,1913,irakien,Nationalities,nadj,double_n,false,irakien,irakienne,irakiens,irakiennes,Iraqi,伊拉克的,* Hussein est totalement coupé de la population irakienne -- Hussein is totally cut off from the Iraqi population,Hussein est totalement coupé de la population irakienne,8,Hussein is totally cut off from the Iraqi population,irakienne,Feminine often doubles n: irakien → irakienne.,48,1943-l,48 | 1943-l
adj_0352,1914,chinois,Nationalities,nadj(pl),s_to_se,false,chinois,chinoise,chinois,chinoises,Chinese,中国的；中文的,* la main-d'œuvre chinoise a contribué de façon importante au développement économique -- Chinese manpower contributed greatly to economic development,la main-d'œuvre chinoise a contribué de façon importante au développement économique,11,Chinese manpower contributed greatly to economic development,chinoise,Masculine ends in -s; feminine adds -e: chinois → chinoise.,66,1089,66 | 1089
adj_0353,1924,gardien,Professions,nadj,double_n,false,gardien,gardienne,gardiens,gardiennes,"guardian, keeper",守护的；监护人的,* nous sommes les gardiens de cette planète -- we are the guardians of this planet,nous sommes les gardiens de cette planète,7,we are the guardians of this planet,gardiens,Feminine often doubles n: gardien → gardienne.,80,590,80 | 590
adj_0354,1927,conservateur,Relationships,nadj,ateur_to_atrice,false,conservateur,conservatrice,conservateurs,conservatrices,conservative,保守的,"* dans les auteurs, y a un conservateur -- among the authors, there is a conservative one","dans les auteurs, y a un conservateur",7,"among the authors, there is a conservative one",conservateur,Feminine pattern: conservateur → conservatrice.,61,1280-l,61 | 1280-l
adj_0355,1934,quelconque,none,adj(f),ends_in_e,false,quelconque,quelconque,quelconques,quelconques,"any, some",任何的,* est-ce qu'on a un vase quelconque? -- do we have some kind of vase?,est-ce qu'on a un vase quelconque?,6,do we have some kind of vase?,quelconque,Masculine and feminine singular are the same because the adjective ends in -e.,77,669,77 | 669
adj_0356,1961,chercheur,Creating nouns – 1,nadj,eur_to_eure,false,chercheur,chercheure,chercheurs,chercheures,researcher,研究者的,"* même si vous êtes un bon chercheur, la compétition est rude -- even if you're a good researcher, competition is fierce","même si vous êtes un bon chercheur, la compétition est rude",11,"even if you're a good researcher, competition is fierce",chercheur,Many -eur adjectives take -e in the feminine; review if this word is agentive.,66,1048,66 | 1048
adj_0357,1970,québécois,Nationalities,nadj(pl),s_to_se,false,québécois,québécoise,québécois,québécoises,"Quebecker, Quebecer, Québécois",魁北克的；魁北克人,* il existe un marché pour le produit québécois en France -- there's a market for Quebecois products in France,il existe un marché pour le produit québécois en France,10,there's a market for Quebecois products in France,québécois,Masculine ends in -s; feminine adds -e: québécois → québécoise.,50,1729-l -n +s,50 | 1729-l -n +s
adj_0358,1978,semblable,none,nadj(f),ends_in_e,false,semblable,semblable,semblables,semblables,similar,相似的,* nous avons vu un cas semblable ici -- we have seen a similar case here,nous avons vu un cas semblable ici,7,we have seen a similar case here,semblable,Masculine and feminine singular are the same because the adjective ends in -e.,72,817,72 | 817
adj_0359,1985,durable,none,adj(f),ends_in_e,false,durable,durable,durables,durables,"durable, long-lasting",耐用的；持久的,* la transgenèse promeut une agriculture durable -- hybrid crops encourage durable agriculture,la transgenèse promeut une agriculture durable,6,hybrid crops encourage durable agriculture,durable,Masculine and feminine singular are the same because the adjective ends in -e.,76,682,76 | 682
adj_0360,1992,allié,none,nadj,regular,false,allié,alliée,alliés,alliées,allied; ally,结盟的,* la guerre sera gagnée par les Alliés -- the war will be won by the Allies,la guerre sera gagnée par les Alliés,7,the war will be won by the Allies,alliés,Regular pattern: feminine +e; plural +s.,70,859,70 | 859
adj_0361,1993,scolaire,none,adj(f),ends_in_e,false,scolaire,scolaire,scolaires,scolaires,"school, educational, academic",学校的,* je veux juste finir l'année scolaire avec mes amis -- I just want to finish the school year with my friends,je veux juste finir l'année scolaire avec mes amis,9,I just want to finish the school year with my friends,scolaire,Masculine and feminine singular are the same because the adjective ends in -e.,70,869,70 | 869
adj_0362,1994,arabe,Nationalities,nadj(f),ends_in_e,false,arabe,arabe,arabes,arabes,"Arabic, Arab",阿拉伯的；阿拉伯语的,* le monde arabe devient bipolaire -- the Arab world is becoming bipolar,le monde arabe devient bipolaire,5,the Arab world is becoming bipolar,arabe,Masculine and feminine singular are the same because the adjective ends in -e.,61,1231,61 | 1231
adj_0363,1996,budgétaire,none,adj(f),ends_in_e,false,budgétaire,budgétaire,budgétaires,budgétaires,budgetary,预算的,* la situation budgétaire nous place dans une position critique -- the budgetary situation puts us in a critical position,la situation budgétaire nous place dans une position critique,9,the budgetary situation puts us in a critical position,budgétaire,Masculine and feminine singular are the same because the adjective ends in -e.,61,1224-l,61 | 1224-l
adj_0364,1997,inquiétant,none,adj,regular,false,inquiétant,inquiétante,inquiétants,inquiétantes,"worrying, disturbing",令人担忧的,* la puissance iranienne est inquiétante -- Iranian power is disturbing,la puissance iranienne est inquiétante,5,Iranian power is disturbing,inquiétante,Regular pattern: feminine +e; plural +s.,86,368,86 | 368
adj_0365,2003,joueur,Creating nouns – 1,nadj,eur_to_eure,false,joueur,joueure,joueurs,joueures,player,玩家的；运动员的,* j'étais même le meilleur joueur de l'équipe -- I was even the best player on the team,j'étais même le meilleur joueur de l'équipe,7,I was even the best player on the team,joueur,Many -eur adjectives take -e in the feminine; review if this word is agentive.,61,1196,61 | 1196
adj_0366,2011,sport,Sports,"adji,nm",invariable,true,sport,sport,sport,sport,sport,体育的；运动的,* le sport est le meilleur remède physique et mental -- sports are the best physical and mental cure,le sport est le meilleur remède physique et mental,9,sports are the best physical and mental cure,sport,Invariable adjective/adjectival word; forms do not change.,67,973,67 | 973
adj_0367,2015,généreux,none,adj(pl),eux_to_euse,false,généreux,généreuse,généreux,généreuses,generous,慷慨的,* il était généreux dans ses activités bénévoles -- he was generous in his charitable activities,il était généreux dans ses activités bénévoles,7,he was generous in his charitable activities,généreux,Feminine pattern: généreux → généreuse.,82,480,82 | 480
adj_0368,2016,absent,none,nadj,regular,false,absent,absente,absents,absentes,absent,缺席的；不存在的,* il a été absent trois heures -- he was absent for three hours,il a été absent trois heures,6,he was absent for three hours,absent,Regular pattern: feminine +e; plural +s.,81,504,81 | 504
adj_0369,2021,raisonnable,none,adj(f),ends_in_e,false,raisonnable,raisonnable,raisonnables,raisonnables,"reasonable, fair",公平的,"* soyez raisonnable, rentrez vous reposer -- be reasonable--go home and rest","soyez raisonnable, rentrez vous reposer",5,be reasonable--go home and rest,raisonnable,Masculine and feminine singular are the same because the adjective ends in -e.,73,758,73 | 758
adj_0370,2022,suprême,none,nadj(f),ends_in_e,false,suprême,suprême,suprêmes,suprêmes,supreme,最高的,* certains ont fait le sacrifice suprême -- some made the supreme sacrifice,certains ont fait le sacrifice suprême,6,some made the supreme sacrifice,suprême,Masculine and feminine singular are the same because the adjective ends in -e.,67,983,67 | 983
adj_0371,2023,éventuel,none,nadj,double_l,false,éventuel,éventuelle,éventuels,éventuelles,possible,可能的,* ce serait peut-être un éventuel projet pour vous -- that might be a possible project for you,ce serait peut-être un éventuel projet pour vous,8,that might be a possible project for you,éventuel,Feminine often doubles l: éventuel → éventuelle.,66,1002,66 | 1002
adj_0372,2026,grec,Nationalities,nadj,irregular,false,grec,grecque,grecs,grecques,Greek,希腊的,* il utilisait deux mots grecs -- he used two Greek words,il utilisait deux mots grecs,5,he used two Greek words,grecs,Irregular: grec → grecque.,70,854,70 | 854
adj_0373,2027,secondaire,none,nadj(f),ends_in_e,false,secondaire,secondaire,secondaires,secondaires,secondary,次要的；中学的,* quels types d'effets secondaires pourraient survenir? -- what kind of secondary effects could take place?,quels types d'effets secondaires pourraient survenir?,6,what kind of secondary effects could take place?,secondaires,Masculine and feminine singular are the same because the adjective ends in -e.,77,625,77 | 625
adj_0374,2029,partisan,Relationships,nadj,regular,false,partisan,partisane,partisans,partisanes,"partisan, supporter",党派的；支持者的,* je ne suis pas un ardent partisan -- I'm not an ardent supporter,je ne suis pas un ardent partisan,7,I'm not an ardent supporter,partisan,Regular pattern: feminine +e; plural +s.,69,903,69 | 903
adj_0375,2040,remarquable,none,adj(f),ends_in_e,false,remarquable,remarquable,remarquables,remarquables,"remarkable, outstanding",显著的；非凡的,"* c'est remarquable, ce qui peut être fait -- it's remarkable, what can be done","c'est remarquable, ce qui peut être fait",7,"it's remarkable, what can be done",remarquable,Masculine and feminine singular are the same because the adjective ends in -e.,81,490,81 | 490
adj_0376,2042,tragique,none,nadj(f),ends_in_e,false,tragique,tragique,tragiques,tragiques,tragic,悲剧的,"* c'est tragique, elles sont mortes -- tragically, they died","c'est tragique, elles sont mortes",5,"tragically, they died",tragique,Masculine and feminine singular are the same because the adjective ends in -e.,83,437,83 | 437
adj_0377,2043,anniversaire,Time,nadj(f),ends_in_e,false,anniversaire,anniversaire,anniversaires,anniversaires,"anniversary, birthday",周年的；生日的,* j'ai un cadeau d'anniversaire pour toi -- I have a birthday present for you,j'ai un cadeau d'anniversaire pour toi,6,I have a birthday present for you,anniversaire,Masculine and feminine singular are the same because the adjective ends in -e.,73,739,73 | 739
adj_0378,2044,issu,none,adj,regular,false,issu,issue,issus,issues,descended from,源自……的；后裔的,* Hugh était issu d'une famille de cinq garçons -- Hugh came from a family of five boys,Hugh était issu d'une famille de cinq garçons,8,Hugh came from a family of five boys,issu,Regular pattern: feminine +e; plural +s.,71,804,71 | 804
adj_0379,2046,nôtre,none,nadj(f),ends_in_e,false,nôtre,nôtre,nôtres,nôtres,"ours, our own",我们的,* j'aurais aimé qu'il soit des nôtres -- I would have preferred him to be on our side,j'aurais aimé qu'il soit des nôtres,6,I would have preferred him to be on our side,nôtres,Masculine and feminine singular are the same because the adjective ends in -e.,80,522,80 | 522
adj_0380,2049,infirmier,Professions,nadj,er_to_ère,false,infirmier,infirmière,infirmiers,infirmières,nurse,护士的,* un infirmier lui est venu en aide -- a male nurse came to his aid,un infirmier lui est venu en aide,7,a male nurse came to his aid,infirmier,Feminine pattern: infirmier → infirmière.,85,368,85 | 368
adj_0381,2050,caractéristique,none,nadj(f),ends_in_e,false,caractéristique,caractéristique,caractéristiques,caractéristiques,characteristic,特有的；典型的,* il est toutefois caractéristique qu'aucune décision définitive n'a été prise -- it is nevertheless characteristic that no definitive decision was taken,il est toutefois caractéristique qu'aucune décision définitive n'a été prise,10,it is nevertheless characteristic that no definitive decision was taken,caractéristique,Masculine and feminine singular are the same because the adjective ends in -e.,54,1452+n -s,54 | 1452+n -s
adj_0382,2052,censé,none,adj,regular,false,censé,censée,censés,censées,supposed,所谓的；假定的,* elle est censé donner une réponse -- she is supposed to give a response,elle est censé donner une réponse,6,she is supposed to give a response,censé,Regular pattern: feminine +e; plural +s.,75,664,75 | 664
adj_0383,2059,innocent,none,nadj,regular,false,innocent,innocente,innocents,innocentes,innocent,无辜的；天真的,* l'essentiel est qu'ils soient innocents -- the important thing is that they are innocent,l'essentiel est qu'ils soient innocents,5,the important thing is that they are innocent,innocents,Regular pattern: feminine +e; plural +s.,79,537,79 | 537
adj_0384,2060,fameux,none,adj(pl),eux_to_euse,false,fameux,fameuse,fameux,fameuses,famous,著名的,* voici l'un de nos plus fameux sadiques -- here is one of our most famous sadists,voici l'un de nos plus fameux sadiques,7,here is one of our most famous sadists,fameux,Feminine pattern: fameux → fameuse.,76,633,76 | 633
adj_0385,2062,doux,none,"adv,nadj(pl)",irregular,false,doux,douce,doux,douces,"soft, sweet",柔软的,* le soleil était doux et chaud -- the sunshine was soft and hot,le soleil était doux et chaud,6,the sunshine was soft and hot,doux,Irregular: doux → douce.,64,1046+l,64 | 1046+l
adj_0386,2067,électrique,none,adj(f),ends_in_e,false,électrique,électrique,électriques,électriques,electric,电的,* je n'aime pas tous ces appareils électriques -- I don't like all of these electrical devices,je n'aime pas tous ces appareils électriques,7,I don't like all of these electrical devices,électriques,Masculine and feminine singular are the same because the adjective ends in -e.,74,688,74 | 688
adj_0387,2069,croissant,none,nadj,regular,false,croissant,croissante,croissants,croissantes,"growing, crescent, crescent-shape",增长的；成长中的,* la compétition avec les Etats-Unis ira croissant -- competition with the U.S. will be growing,la compétition avec les Etats-Unis ira croissant,7,competition with the U.S. will be growing,croissant,Regular pattern: feminine +e; plural +s.,79,530,79 | 530
adj_0388,2072,multiple,none,nadj(f),ends_in_e,false,multiple,multiple,multiples,multiples,multiple,多个的；多重的,* il s'oppose aux multiples procédures d'extradition -- he opposes multiple extradition proceedings,il s'oppose aux multiples procédures d'extradition,6,he opposes multiple extradition proceedings,multiples,Masculine and feminine singular are the same because the adjective ends in -e.,69,854,69 | 854
adj_0389,2075,provisoire,none,adj(f),ends_in_e,false,provisoire,provisoire,provisoires,provisoires,"temporary, provisional",临时的,* son fils était maintenu en détention provisoire -- his son was held in temporary confinement,son fils était maintenu en détention provisoire,7,his son was held in temporary confinement,provisoire,Masculine and feminine singular are the same because the adjective ends in -e.,76,613,76 | 613
adj_0390,2078,dynamique,none,nadj(f),ends_in_e,false,dynamique,dynamique,dynamiques,dynamiques,dynamic,动态的；有活力的,* le marché reste très dynamique jusqu'à présent -- the markets remain very volatile at present,le marché reste très dynamique jusqu'à présent,7,the markets remain very volatile at present,dynamique,Masculine and feminine singular are the same because the adjective ends in -e.,73,710,73 | 710
adj_0391,2080,trouble,none,"adj(f),nm",ends_in_e,false,trouble,trouble,troubles,troubles,"turmoil, agitation, blurred, cloudy, trouble",混乱的,* la cause de ces troubles reste mal connue -- the cause of these troubles remains relatively unknown,la cause de ces troubles reste mal connue,8,the cause of these troubles remains relatively unknown,troubles,Masculine and feminine singular are the same because the adjective ends in -e.,77,588,77 | 588
adj_0392,2094,prime,none,"nadj(f),nf",ends_in_e,false,prime,prime,primes,primes,"free gift, premium, bonus",自由的；免费的,* ils extorquent chaque jour une prime de protection -- every day they extort protection money,ils extorquent chaque jour une prime de protection,8,every day they extort protection money,prime,Masculine and feminine singular are the same because the adjective ends in -e.,77,581,77 | 581
