id,number,french_lemma,thematic,pos,verb_group,is_reflexive,auxiliary,past_participle,present_je,present_tu,present_il_elle,present_nous,present_vous,present_ils_elles,pc_je,pc_tu,pc_il_elle,pc_nous,pc_vous,pc_ils_elles,english,chinese_explanation,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency
verb_0168,613,livrer,none,v,1er groupe,False,avoir,livré,livre,livres,livre,livrons,livrez,livrent,ai livré,as livré,a livré,avons livré,avez livré,ont livré,to deliver,递送；交付,* je pensais te faire livrer un plat chaud -- I thought I would have a hot plate delivered to you,je pensais te faire livrer un plat chaud,8,I thought I would have a hot plate delivered to you,89,1257,89 | 1257
verb_0169,616,souvenir,none,"nm,v",3e groupe,True,être,souvenu,souviens,souviens,souvient,souvenons,souvenez,souviennent,me suis souvenu,t’es souvenu,s’est souvenu,nous sommes souvenu,vous êtes souvenu,se sont souvenu,memory; to remember,记得；回忆,* je ne veux me souvenir de rien -- I don't remember anything,je ne veux me souvenir de rien,7,I don't remember anything,73,3468,73 | 3468
verb_0170,624,inviter,Verbs of communication,v,1er groupe,False,avoir,invité,invite,invites,invite,invitons,invitez,invitent,ai invité,as invité,a invité,avons invité,avez invité,ont invité,to invite,邀请,"* un soir, ils m'invitent à dîner -- one night, they invite me to supper","un soir, ils m'invitent à dîner",6,"one night, they invite me to supper",84,1951,84 | 1951
verb_0171,630,répéter,Verbs of communication,v,1er groupe,False,avoir,répété,répète,répètes,répète,répétons,répétez,répètent,ai répété,as répété,a répété,avons répété,avez répété,ont répété,to repeat,重复,* ce rêve se répète sans cesse -- this dream keeps repeating,ce rêve se répète sans cesse,6,this dream keeps repeating,81,2225,81 | 2225
verb_0172,632,profiter,none,v,1er groupe,False,avoir,profité,profite,profites,profite,profitons,profitez,profitent,ai profité,as profité,a profité,avons profité,avez profité,ont profité,"to take advantage, profit",利用；受益,* je profitais de ces derniers jours de vraies vacances -- I took advantage of these last days of real vacation,je profitais de ces derniers jours de vraies vacances,9,I took advantage of these last days of real vacation,84,1822,84 | 1822
verb_0173,635,prouver,Verbs of communication,v,1er groupe,False,avoir,prouvé,prouve,prouves,prouve,prouvons,prouvez,prouvent,ai prouvé,as prouvé,a prouvé,avons prouvé,avez prouvé,ont prouvé,to prove,证明,* je n'ai rien besoin de prouver à qui que ce soit -- I have no need to prove anything to anybody at all,je n'ai rien besoin de prouver à qui que ce soit,11,I have no need to prove anything to anybody at all,89,1279,89 | 1279
verb_0174,636,acheter,none,v,1er groupe,False,avoir,acheté,achète,achètes,achète,achetons,achetez,achètent,ai acheté,as acheté,a acheté,avons acheté,avez acheté,ont acheté,to buy,购买,* achetez vos billets à un revendeur agréé -- buy your tickets from an approved reseller,achetez vos billets à un revendeur agréé,7,buy your tickets from an approved reseller,83,2047,83 | 2047
verb_0175,639,ignorer,none,v,1er groupe,False,avoir,ignoré,ignore,ignores,ignore,ignorons,ignorez,ignorent,ai ignoré,as ignoré,a ignoré,avons ignoré,avez ignoré,ont ignoré,to ignore,忽视,* j'ignorais pourquoi il jurait comme ça -- I didn't know why he was swearing like that,j'ignorais pourquoi il jurait comme ça,6,I didn't know why he was swearing like that,85,1706,85 | 1706
verb_0176,642,souffrir,none,v,3e groupe,False,avoir,souffert,souffre,souffres,souffre,souffrons,souffrez,souffrent,ai souffert,as souffert,a souffert,avons souffert,avez souffert,ont souffert,to suffer,遭受,"* elle n'a pas souffert, elle s'est endormie -- she didn't suffer, she fell asleep","elle n'a pas souffert, elle s'est endormie",7,"she didn't suffer, she fell asleep",83,1934,83 | 1934
verb_0177,644,fixer,none,v,1er groupe,False,avoir,fixé,fixe,fixes,fixe,fixons,fixez,fixent,ai fixé,as fixé,a fixé,avons fixé,avez fixé,ont fixé,"to fix, arrange, set",固定；安排,* nous avons fixé une date limite -- we set a deadline,nous avons fixé une date limite,6,we set a deadline,82,2105,82 | 2105
verb_0178,649,estimer,none,v,1er groupe,False,avoir,estimé,estime,estimes,estime,estimons,estimez,estiment,ai estimé,as estimé,a estimé,avons estimé,avez estimé,ont estimé,"to estimate; to consider, deem",估计；认为,* j'estime que cela est inadmissible -- I consider this to be inexcusable,j'estime que cela est inadmissible,5,I consider this to be inexcusable,65,4560,65 | 4560
verb_0179,655,amener,Verbs of movement,v,1er groupe,False,avoir,amené,amène,amènes,amène,amenons,amenez,amènent,ai amené,as amené,a amené,avons amené,avez amené,ont amené,to bring,带来,* on pourrait les amener à changer leurs habitudes -- we could bring them to change their habits,on pourrait les amener à changer leurs habitudes,8,we could bring them to change their habits,83,1943,83 | 1943
verb_0180,656,viser,none,v,1er groupe,False,avoir,visé,vise,vises,vise,visons,visez,visent,ai visé,as visé,a visé,avons visé,avez visé,ont visé,to aim,瞄准；针对,* quel but visez-vous en thérapie bioénergétique? -- what's your goal with biofeedback therapy?,quel but visez-vous en thérapie bioénergétique?,6,what's your goal with biofeedback therapy?,70,3695,70 | 3695
verb_0181,657,retirer,none,v,1er groupe,False,avoir,retiré,retire,retires,retire,retirons,retirez,retirent,ai retiré,as retiré,a retiré,avons retiré,avez retiré,ont retiré,"to remove, withdraw",移除；撤回,* j'aimerais qu'il retire ce qu'il a dit -- I want him to take back what he said,j'aimerais qu'il retire ce qu'il a dit,7,I want him to take back what he said,84,1815,84 | 1815
verb_0182,664,conserver,none,v,1er groupe,False,avoir,conservé,conserve,conserves,conserve,conservons,conservez,conservent,ai conservé,as conservé,a conservé,avons conservé,avez conservé,ont conservé,"to keep, preserve",保留；保存,"* cette petite note, je la conserve comme un trésor -- this little note I keep like a treasure","cette petite note, je la conserve comme un trésor",9,this little note I keep like a treasure,88,1252,88 | 1252
verb_0183,667,naître,none,v,3e groupe,False,être,né,nais,nais,naît,naissons,naissez,naissent,suis né,es né,est né,sommes né,êtes né,sont né,to be born,出生,* il était né lui-même dans une famille de onze enfants -- he himself was born into a family of eleven children,il était né lui-même dans une famille de onze enfants,10,he himself was born into a family of eleven children,80,2310,80 | 2310
verb_0184,668,accorder,none,v,1er groupe,False,avoir,accordé,accorde,accordes,accorde,accordons,accordez,accordent,ai accordé,as accordé,a accordé,avons accordé,avez accordé,ont accordé,to grant,同意；给予,* les banques ont cessé d'accorder des prêts -- the banks stopped granting loans,les banques ont cessé d'accorder des prêts,7,the banks stopped granting loans,74,3069,74 | 3069
verb_0185,669,tourner,Verbs of movement,v,1er groupe,False,avoir,tourné,tourne,tournes,tourne,tournons,tournez,tournent,ai tourné,as tourné,a tourné,avons tourné,avez tourné,ont tourné,to turn,转动；转身,* je trouvai un commutateur et le tournai -- I found a switch and turned it,je trouvai un commutateur et le tournai,7,I found a switch and turned it,74,3100,74 | 3100
verb_0186,670,participer,none,v,1er groupe,False,avoir,participé,participe,participes,participe,participons,participez,participent,ai participé,as participé,a participé,avons participé,avez participé,ont participé,to participate,参与,* elle a participé à la création du Mouvement -- she participated in creation of the Movement,elle a participé à la création du Mouvement,8,she participated in creation of the Movement,73,3262,73 | 3262
verb_0187,673,respecter,none,v,1er groupe,False,avoir,respecté,respecte,respectes,respecte,respectons,respectez,respectent,ai respecté,as respecté,a respecté,avons respecté,avez respecté,ont respecté,to respect,尊重,* j'avais le pouvoir. j'étais respecté -- I had power. I was respected,j'avais le pouvoir. j'étais respecté,5,I had power. I was respected,76,2726,76 | 2726
verb_0188,676,adopter,Verbs – differences across registers,v,1er groupe,False,avoir,adopté,adopte,adoptes,adopte,adoptons,adoptez,adoptent,ai adopté,as adopté,a adopté,avons adopté,avez adopté,ont adopté,to adopt,采用；收养,* j'hésite pour ma part à adopter l'idée -- I for one hesitate to adopt the idea,j'hésite pour ma part à adopter l'idée,7,I for one hesitate to adopt the idea,58,5500+s,58 | 5500+s
verb_0189,677,subir,none,v,2e groupe,False,avoir,subi,subis,subis,subit,subissons,subissez,subissent,ai subi,as subi,a subi,avons subi,avez subi,ont subi,"to undergo, be subjected to, suffer",遭受；承受,* certaines autres ont subi de terribles ravages -- certain others suffered terrible ravages,certaines autres ont subi de terribles ravages,7,certain others suffered terrible ravages,86,1533,86 | 1533
verb_0190,680,admettre,Verbs of communication,v,3e groupe,False,avoir,admis,admets,admets,admet,admettons,admettez,admettent,ai admis,as admis,a admis,avons admis,avez admis,ont admis,to admit,承认,* je dois admettre que je suis toujours célibataire -- I must admit that I'm still single,je dois admettre que je suis toujours célibataire,8,I must admit that I'm still single,85,1565,85 | 1565
verb_0191,681,découvrir,none,v,3e groupe,False,avoir,découvert,découvre,découvres,découvre,découvrons,découvrez,découvrent,ai découvert,as découvert,a découvert,avons découvert,avez découvert,ont découvert,to discover,发现,* la sœur a découvert la fenêtre cassée -- the sister discovered the broken window,la sœur a découvert la fenêtre cassée,7,the sister discovered the broken window,78,2535,78 | 2535
verb_0192,682,couvrir,none,v,3e groupe,False,avoir,couvert,couvre,couvres,couvre,couvrons,couvrez,couvrent,ai couvert,as couvert,a couvert,avons couvert,avez couvert,ont couvert,to cover,覆盖,* il était couvert de taches de sang -- he was covered by blood stains,il était couvert de taches de sang,7,he was covered by blood stains,86,1477,86 | 1477
verb_0193,683,assister,none,v,1er groupe,False,avoir,assisté,assiste,assistes,assiste,assistons,assistez,assistent,ai assisté,as assisté,a assisté,avons assisté,avez assisté,ont assisté,"to attend; to assist, help",出席；协助,* il assista à la dernière répétition -- he attended the last rehearsal,il assista à la dernière répétition,6,he attended the last rehearsal,87,1402,87 | 1402
verb_0194,685,dépasser,none,v,1er groupe,False,avoir,dépassé,dépasse,dépasses,dépasse,dépassons,dépassez,dépassent,ai dépassé,as dépassé,a dépassé,avons dépassé,avez dépassé,ont dépassé,"to pass, go beyond",超过；超越,* personne ne dépasse son potentiel -- no one exceeds his potential,personne ne dépasse son potentiel,5,no one exceeds his potential,82,1991,82 | 1991
verb_0195,686,affirmer,Verbs – differences across registers,v,1er groupe,False,avoir,affirmé,affirme,affirmes,affirme,affirmons,affirmez,affirment,ai affirmé,as affirmé,a affirmé,avons affirmé,avez affirmé,ont affirmé,"to affirm, maintain, declare, allege",断言；宣称,* ce témoin a affirmé avoir vu trois hommes -- this witness alleged to have seen three men,ce témoin a affirmé avoir vu trois hommes,8,this witness alleged to have seen three men,65,4373,65 | 4373
verb_0196,687,soumettre,none,v,3e groupe,False,avoir,soumis,soumets,soumets,soumet,soumettons,soumettez,soumettent,ai soumis,as soumis,a soumis,avons soumis,avez soumis,ont soumis,to submit,提交；使服从,"* de retour chez eux, elle l'a soumis à un ultime test -- back at their place, she put him to the final test","de retour chez eux, elle l'a soumis à un ultime test",11,"back at their place, she put him to the final test",83,1905,83 | 1905
verb_0197,693,apparaître,none,v,3e groupe,False,être/avoir,apparu,apparais,apparais,apparaît,apparaissons,apparaissez,apparaissent,suis/ai apparu,es/as apparu,est/a apparu,sommes/avons apparu,êtes/avez apparu,sont/ont apparu,to appear,出现,* son nom apparaissait dans une autre liste -- her name appeared on another list,son nom apparaissait dans une autre liste,7,her name appeared on another list,79,2342,79 | 2342
verb_0198,695,réserver,none,v,1er groupe,False,avoir,réservé,réserve,réserves,réserve,réservons,réservez,réservent,ai réservé,as réservé,a réservé,avons réservé,avez réservé,ont réservé,"to reserve, keep",预订；保留,* je veux ce que l'avenir me réserve -- I want what the future is keeping from me,je veux ce que l'avenir me réserve,7,I want what the future is keeping from me,88,1222,88 | 1222
verb_0199,701,organiser,none,v,1er groupe,False,avoir,organisé,organise,organises,organise,organisons,organisez,organisent,ai organisé,as organisé,a organisé,avons organisé,avez organisé,ont organisé,to organize,组织,* on pensait t'organiser une fête d'anniversaire -- we were thinking of organizing a birthday party for you,on pensait t'organiser une fête d'anniversaire,6,we were thinking of organizing a birthday party for you,77,2578,77 | 2578
verb_0200,702,posséder,none,v,1er groupe,False,avoir,possédé,possède,possèdes,possède,possédons,possédez,possèdent,ai possédé,as possédé,a possédé,avons possédé,avez possédé,ont possédé,"to possess, own, have",拥有,* je possède les coupures de presse vous concernant -- I have the press clippings about you,je possède les coupures de presse vous concernant,8,I have the press clippings about you,85,1587,85 | 1587
verb_0201,705,constater,none,v,1er groupe,False,avoir,constaté,constate,constates,constate,constatons,constatez,constatent,ai constaté,as constaté,a constaté,avons constaté,avez constaté,ont constaté,"to note, notice; to establish, certify",注意到；证实,* je constate de ce fait -- I notice that fact,je constate de ce fait,5,I notice that fact,78,2435,78 | 2435
verb_0202,706,prononcer,Verbs of communication,v,1er groupe,False,avoir,prononcé,prononce,prononces,prononce,prononçons,prononcez,prononcent,ai prononcé,as prononcé,a prononcé,avons prononcé,avez prononcé,ont prononcé,to pronounce,发音；宣判,* je ne devrais même pas prononcer ces mots -- I should not even pronounce those words,je ne devrais même pas prononcer ces mots,8,I should not even pronounce those words,82,1978,82 | 1978
verb_0203,710,vendre,none,v,3e groupe,False,avoir,vendu,vends,vends,vend,vendons,vendez,vendent,ai vendu,as vendu,a vendu,avons vendu,avez vendu,ont vendu,to sell,卖,"* non, vous ne pouvez pas vendre votre bétail -- no, you may not sell your livestock","non, vous ne pouvez pas vendre votre bétail",8,"no, you may not sell your livestock",80,2125,80 | 2125
verb_0204,714,déplacer,Verbs of movement,v,1er groupe,False,avoir,déplacé,déplace,déplaces,déplace,déplaçons,déplacez,déplacent,ai déplacé,as déplacé,a déplacé,avons déplacé,avez déplacé,ont déplacé,"to move, displace",移动；转移,* nous nous déplaçons librement entre les deux pays -- we travel freely between the two countries,nous nous déplaçons librement entre les deux pays,8,we travel freely between the two countries,91,887,91 | 887
verb_0205,716,suffire,none,v,3e groupe,False,avoir,suffi,suffis,suffis,suffi,suffions,suffiez,suffient,ai suffi,as suffi,a suffi,avons suffi,avez suffi,ont suffi,"to be sufficient, suffice",足够；充足,"* bon, ça suffit -- OK, that's enough","bon, ça suffit",3,"OK, that's enough",78,2401,78 | 2401
verb_0206,719,saisir,none,v,2e groupe,False,avoir,saisi,saisis,saisis,saisit,saisissons,saisissez,saisissent,ai saisi,as saisi,a saisi,avons saisi,avez saisi,ont saisi,"to take hold of, grab",抓住；把握,* le reflet du miroir saisit son regard -- the mirror's reflection captured her face,le reflet du miroir saisit son regard,7,the mirror's reflection captured her face,80,2177,80 | 2177
verb_0207,722,mourir,none,v,3e groupe,False,être,mort,meurs,meurs,meurt,mourons,mourez,meurent,suis mort,es mort,est mort,sommes mort,êtes mort,sont mort,to die,死亡,"* ma foi, je meurs de faim -- goodness, I'm dying of hunger","ma foi, je meurs de faim",6,"goodness, I'm dying of hunger",68,3726,68 | 3726
verb_0208,724,employer,none,v,1er groupe,False,avoir,employé,emploie,emploies,emploie,employons,employez,emploient,ai employé,as employé,a employé,avons employé,avez employé,ont employé,"to use, employ",使用；雇用,"* vous en employez beaucoup, de ces intellos gonflants -- you sure employ a lot of these stuffy eggheads","vous en employez beaucoup, de ces intellos gonflants",8,you sure employ a lot of these stuffy eggheads,84,1611,84 | 1611
verb_0209,727,accompagner,Verbs of movement,v,1er groupe,False,avoir,accompagné,accompagne,accompagnes,accompagne,accompagnons,accompagnez,accompagnent,ai accompagné,as accompagné,a accompagné,avons accompagné,avez accompagné,ont accompagné,to accompany,陪伴,* que Dieu vous accompagne -- may God be with you,que Dieu vous accompagne,4,may God be with you,85,1563,85 | 1563
verb_0210,730,supposer,none,v,1er groupe,False,avoir,supposé,suppose,supposes,suppose,supposons,supposez,supposent,ai supposé,as supposé,a supposé,avons supposé,avez supposé,ont supposé,"to suppose, assume",假设；认为,* je suppose qu'ils ont peur -- I imagine they are afraid,je suppose qu'ils ont peur,5,I imagine they are afraid,82,1878,82 | 1878
verb_0211,731,fournir,none,v,2e groupe,False,avoir,fourni,fournis,fournis,fournit,fournissons,fournissez,fournissent,ai fourni,as fourni,a fourni,avons fourni,avez fourni,ont fourni,"to provide, supply",提供；供应,* elle ne souhaitait fournir aucun effort -- she didn't want to provide any efforts,elle ne souhaitait fournir aucun effort,6,she didn't want to provide any efforts,74,2815,74 | 2815
verb_0212,733,exiger,Verbs of communication,v,1er groupe,False,avoir,exigé,exige,exiges,exige,exigeons,exigez,exigent,ai exigé,as exigé,a exigé,avons exigé,avez exigé,ont exigé,"to require, demand",要求；强求,* une vie publique exige de nombreux sacrifices -- public life requires many sacrifices,une vie publique exige de nombreux sacrifices,7,public life requires many sacrifices,81,1958,81 | 1958
verb_0213,734,intervenir,Verbs of communication,v,3e groupe,False,être,intervenu,interviens,interviens,intervient,intervenons,intervenez,interviennent,suis intervenu,es intervenu,est intervenu,sommes intervenu,êtes intervenu,sont intervenu,to intervene,干预；介入,* il doit intervenir sur le marché -- he must intervene in the market,il doit intervenir sur le marché,6,he must intervene in the market,75,2734,75 | 2734
verb_0214,737,discuter,Verbs of communication,v,1er groupe,False,avoir,discuté,discute,discutes,discute,discutons,discutez,discutent,ai discuté,as discuté,a discuté,avons discuté,avez discuté,ont discuté,"to discuss, debate; to question",讨论；质疑,* personne ne discute ses ordres -- nobody questions his orders,personne ne discute ses ordres,5,nobody questions his orders,80,2088,80 | 2088
verb_0215,739,protéger,none,v,1er groupe,False,avoir,protégé,protège,protèges,protège,protégeons,protégez,protègent,ai protégé,as protégé,a protégé,avons protégé,avez protégé,ont protégé,to protect,保护,"* je suis ici pour te protéger, pas les cookies -- I'm here to protect you, not the cookies","je suis ici pour te protéger, pas les cookies",9,"I'm here to protect you, not the cookies",75,2595,75 | 2595
verb_0216,740,abandonner,none,v,1er groupe,False,avoir,abandonné,abandonne,abandonnes,abandonne,abandonnons,abandonnez,abandonnent,ai abandonné,as abandonné,a abandonné,avons abandonné,avez abandonné,ont abandonné,"to give up, abandon",放弃；抛弃,* la propriété semblait abandonnée -- the property seemed abandoned,la propriété semblait abandonnée,4,the property seemed abandoned,83,1726,83 | 1726
verb_0217,742,battre,none,v,3e groupe,False,avoir,battu,bats,bats,bat,battons,battez,battent,ai battu,as battu,a battu,avons battu,avez battu,ont battu,"to beat, hit",打；击败,* ne nous battons pas l'un contre l'autre -- let's not fight against each other,ne nous battons pas l'un contre l'autre,7,let's not fight against each other,66,3724,66 | 3724
verb_0218,744,adresser,Verbs of communication,v,1er groupe,False,avoir,adressé,adresse,adresses,adresse,adressons,adressez,adressent,ai adressé,as adressé,a adressé,avons adressé,avez adressé,ont adressé,to address,致函；向…讲话,* ces bourses s'adressent à des étudiants -- these scholarships are intended for students,ces bourses s'adressent à des étudiants,6,these scholarships are intended for students,78,2195,78 | 2195
verb_0219,745,préciser,Verbs – differences across registers,v,1er groupe,False,avoir,précisé,précise,précises,précise,précisons,précisez,précisent,ai précisé,as précisé,a précisé,avons précisé,avez précisé,ont précisé,"to state, specify, clarify",明确说明；澄清,* je préciserai seulement deux choses -- I will only specify two things,je préciserai seulement deux choses,5,I will only specify two things,67,3620+n,67 | 3620+n
verb_0220,747,attirer,none,v,1er groupe,False,avoir,attiré,attire,attires,attire,attirons,attirez,attirent,ai attiré,as attiré,a attiré,avons attiré,avez attiré,ont attiré,to attract,吸引,* les attentats récents ont attiré trop d'attention -- the recent attacks have attracted too much attention,les attentats récents ont attiré trop d'attention,7,the recent attacks have attracted too much attention,85,1389,85 | 1389
verb_0221,748,demeurer,none,v,1er groupe,False,être/avoir,demeuré,demeure,demeures,demeure,demeurons,demeurez,demeurent,suis/ai demeuré,es/as demeuré,est/a demeuré,sommes/avons demeuré,êtes/avez demeuré,sont/ont demeuré,"to remain, live",仍然；居住,* les crimes économiques demeurent largement impunis -- white-collar crimes remain largely unpunished,les crimes économiques demeurent largement impunis,6,white-collar crimes remain largely unpunished,80,1961,80 | 1961
verb_0222,750,consacrer,none,v,1er groupe,False,avoir,consacré,consacre,consacres,consacre,consacrons,consacrez,consacrent,ai consacré,as consacré,a consacré,avons consacré,avez consacré,ont consacré,"to devote, consecrate",奉献；投入,* j'ai consacré beaucoup de temps à la recherche -- I consecrated much time to research,j'ai consacré beaucoup de temps à la recherche,8,I consecrated much time to research,79,2104,79 | 2104
verb_0223,751,remplir,none,v,2e groupe,False,avoir,rempli,remplis,remplis,remplit,remplissons,remplissez,remplissent,ai rempli,as rempli,a rempli,avons rempli,avez rempli,ont rempli,"to fill, fulfill",填满；履行,"* une voisine passerait, le panier rempli de poires -- a neighbor would walk by, her basket full of pears","une voisine passerait, le panier rempli de poires",8,"a neighbor would walk by, her basket full of pears",85,1481,85 | 1481
verb_0224,753,appliquer,none,v,1er groupe,False,avoir,appliqué,applique,appliques,applique,appliquons,appliquez,appliquent,ai appliqué,as appliqué,a appliqué,avons appliqué,avez appliqué,ont appliqué,to apply,应用；实施,* il faut que la loi soit appliquée -- the law must be applied 8 7,il faut que la loi soit appliquée,7,the law must be applied 8 7,68,3463,68 | 3463
verb_0225,754,frapper,none,v,1er groupe,False,avoir,frappé,frappe,frappes,frappe,frappons,frappez,frappent,ai frappé,as frappé,a frappé,avons frappé,avez frappé,ont frappé,"to hit, strike, knock",打；敲；击,* je n'ai pas frappé vraiment fort -- I didn't knock very loudly,je n'ai pas frappé vraiment fort,6,I didn't knock very loudly,80,2033,80 | 2033
verb_0226,757,fermer,none,v,1er groupe,False,avoir,fermé,ferme,fermes,ferme,fermons,fermez,ferment,ai fermé,as fermé,a fermé,avons fermé,avez fermé,ont fermé,"to close, shut",关闭,* je vais fermer les yeux maintenant -- I'm going to close my eyes now,je vais fermer les yeux maintenant,6,I'm going to close my eyes now,79,2035,79 | 2035
verb_0227,758,forcer,none,v,1er groupe,False,avoir,forcé,force,forces,force,forçons,forcez,forcent,ai forcé,as forcé,a forcé,avons forcé,avez forcé,ont forcé,to force,强迫,"* on peut me forcer à venir, pas à parler -- I can be forced to come, not to speak","on peut me forcer à venir, pas à parler",9,"I can be forced to come, not to speak",86,1310,86 | 1310
verb_0228,767,résoudre,none,v,3e groupe,False,avoir,résolu,résous,résous,résout,résolvons,résolvez,résolvent,ai résolu,as résolu,a résolu,avons résolu,avez résolu,ont résolu,"to solve, resolve",解决；决心,* ça va résoudre tous nos problèmes -- that will resolve all of our problems,ça va résoudre tous nos problèmes,6,that will resolve all of our problems,85,1367,85 | 1367
verb_0229,768,publier,Verbs of communication,v,1er groupe,False,avoir,publié,publie,publies,publie,publions,publiez,publient,ai publié,as publié,a publié,avons publié,avez publié,ont publié,to publish,出版；发布,* j'ai publié un livre -- I published a book,j'ai publié un livre,4,I published a book,71,2987,71 | 2987
verb_0230,771,pousser,none,v,1er groupe,False,avoir,poussé,pousse,pousses,pousse,poussons,poussez,poussent,ai poussé,as poussé,a poussé,avons poussé,avez poussé,ont poussé,to push,推,* je ne t'ai jamais poussée à te marier -- I never pushed you to marry me,je ne t'ai jamais poussée à te marier,8,I never pushed you to marry me,79,2060,79 | 2060
verb_0231,776,reposer,none,v,1er groupe,False,avoir,reposé,repose,reposes,repose,reposons,reposez,reposent,ai reposé,as reposé,a reposé,avons reposé,avez reposé,ont reposé,to rest,休息,"* on peut se reposer, maintenant -- we can rest, now","on peut se reposer, maintenant",5,"we can rest, now",87,1222,87 | 1222
verb_0232,781,satisfaire,none,v,3e groupe,False,avoir,satisfait,satisfais,satisfais,satisfai,satisfaions,satisfaiez,satisfaient,ai satisfait,as satisfait,a satisfait,avons satisfait,avez satisfait,ont satisfait,to satisfy,满足,* ils ne satisfont pas aux conditions requises -- they won't satisfy the required conditions,ils ne satisfont pas aux conditions requises,7,they won't satisfy the required conditions,86,1265,86 | 1265
verb_0233,788,observer,none,v,1er groupe,False,avoir,observé,observe,observes,observe,observons,observez,observent,ai observé,as observé,a observé,avons observé,avez observé,ont observé,"to observe, watch",观察,"* observez votre propre famille, vous serez édifié -- watch your family and you'll be uplifted","observez votre propre famille, vous serez édifié",7,watch your family and you'll be uplifted,82,1701,82 | 1701
verb_0234,790,désigner,Verbs of communication,v,1er groupe,False,avoir,désigné,désigne,désignes,désigne,désignons,désignez,désignent,ai désigné,as désigné,a désigné,avons désigné,avez désigné,ont désigné,to designate,指定；指明,* ce mot désigne plusieurs réalités bien distinctes -- this word designates several very distinct realities,ce mot désigne plusieurs réalités bien distinctes,7,this word designates several very distinct realities,85,1413,85 | 1413
verb_0235,791,dépendre,none,v,3e groupe,False,avoir,dépendu,dépends,dépends,dépend,dépendons,dépendez,dépendent,ai dépendu,as dépendu,a dépendu,avons dépendu,avez dépendu,ont dépendu,to depend,依赖；取决于,* les femmes ne dépendent plus autant des hommes -- women don't depend on men as much any more,les femmes ne dépendent plus autant des hommes,8,women don't depend on men as much any more,81,1772,81 | 1772
verb_0236,793,construire,none,v,3e groupe,False,avoir,construit,construis,construis,construit,construisons,construisez,construisent,ai construit,as construit,a construit,avons construit,avez construit,ont construit,"to build, construct",建造,* nous avons dû construire une digue -- we had to construct a dike,nous avons dû construire une digue,6,we had to construct a dike,81,1773,81 | 1773
verb_0237,804,plaire,none,v,3e groupe,False,avoir,plu,plais,plais,plaît,plaisons,plaisez,plaisent,ai plu,as plu,a plu,avons plu,avez plu,ont plu,to please,使高兴；讨…喜欢,"* réponds, s'il te plaît -- answer me, please","réponds, s'il te plaît",4,"answer me, please",72,2758-n,72 | 2758-n
verb_0238,809,signer,Verbs of communication,v,1er groupe,False,avoir,signé,signe,signes,signe,signons,signez,signent,ai signé,as signé,a signé,avons signé,avez signé,ont signé,to sign,签字,* tu voulais que je signe les papiers -- you wanted me to sign papers,tu voulais que je signe les papiers,7,you wanted me to sign papers,76,2246,76 | 2246
verb_0239,810,révéler,Verbs of communication,v,1er groupe,False,avoir,révélé,révèle,révèles,révèle,révélons,révélez,révèlent,ai révélé,as révélé,a révélé,avons révélé,avez révélé,ont révélé,to reveal,揭示；透露,* je veux que tu révèles tout ça au monde -- I want you to reveal everything to the world,je veux que tu révèles tout ça au monde,9,I want you to reveal everything to the world,83,1492,83 | 1492
verb_0240,811,couper,none,v,1er groupe,False,avoir,coupé,coupe,coupes,coupe,coupons,coupez,coupent,ai coupé,as coupé,a coupé,avons coupé,avez coupé,ont coupé,to cut,切割,* je me suis coupé. comment? sur mon couteau -- I cut myself. how? on my knife,je me suis coupé. comment? sur mon couteau,8,I cut myself. how? on my knife,80,1839,80 | 1839
verb_0241,815,situer,none,v,1er groupe,False,avoir,situé,situe,situes,situe,situons,situez,situent,ai situé,as situé,a situé,avons situé,avez situé,ont situé,"to situate, locate",位于；使处于,* je me situe quelque part entre les deux -- I find myself somewhere between the two,je me situe quelque part entre les deux,8,I find myself somewhere between the two,76,2260,76 | 2260
verb_0242,816,souligner,Verbs of communication,v,1er groupe,False,avoir,souligné,souligne,soulignes,souligne,soulignons,soulignez,soulignent,ai souligné,as souligné,a souligné,avons souligné,avez souligné,ont souligné,"to underline, stress",强调,* j'ai deux points à souligner -- I have two points to stress,j'ai deux points à souligner,5,I have two points to stress,65,3574,65 | 3574
verb_0243,821,installer,none,v,1er groupe,False,avoir,installé,installe,installes,installe,installons,installez,installent,ai installé,as installé,a installé,avons installé,avez installé,ont installé,to install,安装；安置,* t'as bien installé son micro? -- did you set up his microphone correctly?,t'as bien installé son micro?,5,did you set up his microphone correctly?,81,1705,81 | 1705
verb_0244,823,augmenter,none,v,1er groupe,False,avoir,augmenté,augmente,augmentes,augmente,augmentons,augmentez,augmentent,ai augmenté,as augmenté,a augmenté,avons augmenté,avez augmenté,ont augmenté,"to increase, raise",增加；提高,* les dépenses à la consommation augmentent -- consumer spending is rising,les dépenses à la consommation augmentent,6,consumer spending is rising,71,2761,71 | 2761
verb_0245,824,réunir,none,v,2e groupe,False,avoir,réuni,réunis,réunis,réunit,réunissons,réunissez,réunissent,ai réuni,as réuni,a réuni,avons réuni,avez réuni,ont réuni,"to gather, reunite, raise",聚集；重聚,* je sais comment réunir l'argent -- I know how to raise money,je sais comment réunir l'argent,5,I know how to raise money,78,1998,78 | 1998
